longitude,latitude,YR,MO,X,Y,TOT
-74.08768390175933,40.63709926917487,2014,1,959914,171401,1.0
-74.12564656389762,40.62034003574639,2014,1,949369,165308,1.0
-73.77875327463825,40.77434237268108,2014,6,1045529,221468,1.0
-73.9260902384976,40.65692080416989,2014,5,1004757,178619,1.0
-74.16416438140305,40.632055674843016,2014,1,938684,169594,1.0
-73.9050654247882,40.85836964448759,2014,1,1010511,252019,1.0
-73.86484732723586,40.853400052155806,2014,1,1021639,250223,1.0
-73.88417289143106,40.85283370686427,2014,1,1016293,250009,2.0
-73.90889537206685,40.85454936176556,2014,1,1009453,250626,1.0
-73.8655596372505,40.860454773792426,2014,1,1021438,252793,1.0
-73.88209920628245,40.84401286147995,2014,1,1016871,246796,1.0
-73.89198377471568,40.84873520472777,2014,1,1014134,248513,2.0
-73.88540920731266,40.84859437054365,2014,1,1015953,248464,1.0
-73.89175897741431,40.85582731206289,2014,1,1014193,251097,1.0
-73.9674944080115,40.68651766446927,2014,5,993265,189395,1.0
-73.90153662411578,40.85872075340501,2014,1,1011487,252148,1.0
-73.90288932025288,40.85331483514116,2014,1,1011115,250178,1.0
-73.99839244801163,40.66161340971572,2014,1,984696,180320,1.0
-73.94784762101531,40.58868074525272,2014,1,998735,153753,1.0
-73.95536582448061,40.593344582229115,2014,1,996646,155451,1.0
-73.98546949300177,40.68396595586306,2014,1,988280,188464,1.0
-73.90704274543243,40.67997959622771,2014,1,1010033,187025,1.0
-73.9604388058643,40.581853959252136,2014,1,995239,151264,1.0
-73.9132418671099,40.65666480021512,2014,1,1008322,178529,1.0
-73.96161419471726,40.60383745734407,2014,1,994909,159273,1.0
-73.99242349482047,40.69427598041162,2014,5,986351,192220,1.0
-73.95137525126798,40.65406323081399,2014,1,997742,177573,1.0
-73.99180335138634,40.6640230447521,2014,1,986524,181198,1.0
-73.93090875742001,40.671029220384725,2014,1,1003416,183758,1.0
-73.99670492941678,40.67518355141057,2014,1,985164,185264,1.0
-73.99800686836426,40.65864629682073,2014,1,984803,179239,1.0
-73.97357043076067,40.59458811565679,2014,1,991590,155902,1.0
-73.91820335994076,40.62838615691184,2014,1,1006955,168225,1.0
-73.94966036436114,40.60072573275874,2014,1,998229,158141,1.0
-73.94263612081652,40.59899870817843,2014,1,1000180,157513,1.0
-73.9661559360684,40.64536756709023,2014,1,993642,174403,1.0
-73.98157232460875,40.77360088227738,2014,5,989354,221121,1.0
-73.93264405195939,40.60187532416583,2014,1,1002954,158563,1.0
-73.92085465733034,40.7014677561023,2014,1,1006195,194850,1.0
-73.93858802817012,40.709243524363124,2014,1,1001276,197679,1.0
-73.90818173487439,40.6671102521013,2014,1,1009722,182336,1.0
-73.92154892818874,40.66621162265791,2014,1,1006014,182005,1.0
-73.97827776159018,40.59108673791254,2014,1,990283,154626,1.0
-73.99602473558467,40.59503848841493,2014,1,985354,156065,1.0
-73.99159862499535,40.71546001633273,2014,1,986579,199938,1.0
-73.98797180053093,40.743758124077154,2014,1,987583,210248,3.0
-73.94487513209303,40.81369791190078,2014,1,999509,235734,1.0
-73.9462210100999,40.824652720869516,2014,5,999134,239725,1.0
-73.95191181495754,40.779652701257504,2014,1,997568,223329,2.0
-73.98711505245474,40.71397468608305,2014,1,987822,199397,1.0
-73.9368686108408,40.810910657502255,2014,1,1001726,234720,3.0
-73.98040107701841,40.74177811943859,2014,1,989681,209527,3.0
-73.94924352273642,40.79851610058901,2014,1,998303,230202,1.0
-73.96010812036509,40.76782326296804,2014,1,995300,219018,1.0
-73.75105022451456,40.719225965634934,2014,1,1053259,201408,1.0
-73.74609190935718,40.71585828175462,2014,1,1054637,200185,1.0
-73.74945789303462,40.701370502214566,2014,1,1053719,194904,1.0
-73.73978807063278,40.70339390657881,2014,1,1056398,195649,1.0
-73.9084987489362,40.85381621200818,2014,5,1009563,250359,1.0
-73.74250043481642,40.69588205864365,2014,1,1055654,192910,1.0
-73.91444535953396,40.77772612806496,2014,1,1007945,222635,1.0
-73.83964272846568,40.78092353198563,2014,1,1028660,223829,1.0
-73.743493558686,40.72926072287586,2014,1,1055343,205070,2.0
-73.74863709060725,40.764105818006335,2014,1,1053881,217761,1.0
-73.75813386790436,40.609295819915204,2014,1,1051406,161352,1.0
-74.15628098035116,40.561069599230784,2014,1,940826,143728,1.0
-74.0760126402631,40.63624845812498,2014,1,963153,171088,1.0
-73.88233021359311,40.854401813263564,2014,1,1016802,250581,1.0
-73.92264443541251,40.809444542917745,2014,1,1005664,234189,1.0
-73.98147645386788,40.68992976954819,2014,5,989387,190637,1.0
-73.81777837297855,40.81416818697534,2014,1,1034690,235953,1.0
-73.90429005676243,40.869633248544275,2014,1,1010721,256123,1.0
-73.88728837210455,40.857351830775464,2014,1,1015429,251654,1.0
-73.8864959850497,40.85564659318677,2014,1,1015649,251033,1.0
-73.90386969754111,40.85027726788176,2014,1,1010845,249071,1.0
-73.8841289550619,40.85730478571209,2014,1,1016303,251638,1.0
-73.91638754998777,40.87864524333146,2014,1,1007372,259403,1.0
-73.89523588505095,40.86311221489246,2014,1,1013228,253750,2.0
-73.89271857741076,40.86825072225215,2014,1,1013922,255623,2.0
-73.878930292526,40.87336417256732,2014,1,1017733,257491,1.0
-73.92261429935296,40.64273347435717,2014,5,1005726,173451,1.0
-73.9162437825955,40.87794798743414,2014,1,1007412,259149,1.0
-73.84331594051517,40.86183199882557,2014,1,1027590,253305,1.0
-73.89339314530814,40.869214736108844,2014,1,1013735,255974,1.0
-73.84426211228644,40.868442520172295,2014,1,1027324,255713,1.0
-73.89254370563181,40.862357691246785,2014,1,1013973,253476,1.0
-73.90239626394924,40.87154471524449,2014,1,1011244,256820,1.0
-73.90004535833452,40.86958024530386,2014,1,1011895,256105,2.0
-73.99591071358331,40.5753939418876,2014,1,985386,148908,1.0
-73.95206547047391,40.591281908240596,2014,1,997563,154700,1.0
-73.97359738015095,40.59017722902026,2014,1,991583,154295,1.0
-73.95347016154248,40.719798620323765,2014,5,997148,201522,1.0
-73.97497295673845,40.656952806593004,2014,1,991194,178623,1.0
-73.99506737734204,40.68643431710269,2014,1,985618,189363,1.0
-73.88462122623721,40.67356122322529,2014,1,1016255,184694,1.0
-73.96288873213625,40.64326405394812,2014,1,994549,173637,1.0
-73.90781985116891,40.67335158777519,2014,1,1009820,184610,1.0
-73.89631026917682,40.654013046335024,2014,1,1013021,177568,1.0
-73.96538468234009,40.59000212604512,2014,1,993864,154232,1.0
-73.99452831300577,40.57669492125976,2014,1,985770,149382,1.0
-73.91104033135298,40.675151951617245,2014,1,1008926,185265,1.0
-73.93576339496526,40.59361526587962,2014,1,1002090,155553,2.0
-73.91409801508105,40.80627382399678,2014,5,1008031,233036,1.0
-73.94752296776447,40.67193279552087,2014,1,998807,184084,1.0
-73.93912666937582,40.67237605790028,2014,1,1001136,184247,1.0
-73.89171858728488,40.676356815288145,2014,1,1014285,185710,1.0
-73.88257392310835,40.677456735454896,2014,1,1016821,186114,1.0
-73.94278955066291,40.72672706836084,2014,1,1000107,204048,1.0
-73.97426069110462,40.644109810504965,2014,1,991393,173944,1.0
-73.87015810113039,40.667883330152975,2014,1,1020270,182631,1.0
-73.97403085777385,40.64208959697499,2014,1,991457,173208,2.0
-73.94962021602082,40.78278895478226,2014,1,998202,224472,1.0
-74.00434822342719,40.73754455308112,2014,1,983045,207984,1.0
-73.91768726265478,40.81608059400273,2014,6,1007034,236608,4.0
-73.92555322379448,40.81194141136153,2014,5,1004858,235098,1.0
-73.98307650990068,40.736360403236674,2014,1,988940,207553,1.0
-73.92977036348034,40.85860964847854,2014,1,1003677,252100,2.0
-73.98617048624615,40.74622819657596,2014,1,988082,211148,1.0
-73.98975647999156,40.75472905435056,2014,1,987088,214245,1.0
-73.93247626050523,40.85323988185397,2014,1,1002930,250143,1.0
-73.98337622706265,40.76441176683228,2014,1,988855,217773,2.0
-73.93546985091987,40.826573996529014,2014,1,1002109,240427,1.0
-73.99219741368265,40.71564121268329,2014,1,986413,200004,1.0
-73.9808930597347,40.75018536926703,2014,1,989544,212590,1.0
-73.94033211243526,40.819917930863156,2014,1,1000765,238001,1.0
-73.87421773661313,40.83188937479273,2014,5,1019058,242382,1.0
-73.98435789726321,40.75003493078221,2014,1,988584,212535,2.0
-73.9086605138384,40.76760732090462,2014,1,1009551,218950,1.0
-73.86557443296309,40.76370599614742,2014,1,1021488,217544,1.0
-73.8828748614375,40.762703838300155,2014,1,1016696,217172,1.0
-73.92014348547295,40.7682773347956,2014,1,1006370,219191,1.0
-73.73970287424125,40.65593637515857,2014,1,1056473,178359,1.0
-73.91117606282724,40.770839848287245,2014,1,1008853,220127,2.0
-73.76597209861501,40.60278215422587,2014,1,1049236,158973,1.0
-74.12150324758501,40.61394088220856,2014,1,950516,162975,1.0
-74.21869845604617,40.54589317166147,2014,1,923469,138236,1.0
-73.94319278768398,40.61767731921877,2014,5,1000021,164318,1.0
-74.14576423039429,40.54100237326415,2014,1,943736,136412,1.0
-73.88364713264804,40.88062324926814,2014,1,1016425,260134,1.0
-73.82759885554769,40.85271088459596,2014,1,1031944,249990,1.0
-73.91590759520916,40.809242205700706,2014,1,1007529,234117,1.0
-73.90539748626034,40.84348812525543,2014,1,1010425,246597,1.0
-73.87339055186509,40.87539204678318,2014,1,1019264,258232,1.0
-73.91345031225657,40.88491469433191,2014,1,1008182,261688,1.0
-73.89913016360586,40.87701757127948,2014,1,1012145,258815,1.0
-73.87851615543758,40.87837829352556,2014,1,1017845,259318,1.0
-73.84683505086836,40.8768831634943,2014,1,1026607,258787,1.0
-73.93232351597864,40.651646424081584,2014,5,1003029,176696,1.0
-73.83618556168307,40.87256759838022,2014,1,1029555,257220,1.0
-73.90289746378721,40.87744897457935,2014,1,1011103,258971,1.0
-73.85461083595267,40.86968564821652,2014,1,1024461,256161,1.0
-73.84371931722455,40.87171346721298,2014,1,1027472,256905,1.0
-73.92623553007044,40.81235630302828,2014,1,1004669,235249,1.0
-73.94370578810226,40.60733793066723,2014,1,999881,160551,1.0
-73.96382273859821,40.68844065313883,2014,1,994283,190096,1.0
-73.92908437431306,40.586559944674335,2014,1,1003947,152984,1.0
-73.94803015175171,40.640974637232844,2014,1,998673,172805,1.0
-73.87729903357204,40.82465213083811,2014,1,1018209,239744,3.0
-73.9228316107911,40.63554227771929,2014,5,1005668,170831,1.0
-73.90067554795053,40.85918386989738,2014,1,1011725,252317,1.0
-73.85832901081429,40.80968811379338,2014,1,1023468,234300,1.0
-73.85011660632902,40.827963071588414,2014,1,1025730,240962,1.0
-73.87924627184032,40.82480789059509,2014,1,1017670,239800,2.0
-73.91010964536535,40.84675535135274,2014,1,1009120,247786,1.0
-74.0052383618483,40.63102817355425,2014,1,982796,169177,1.0
-73.99189743633201,40.690669318157475,2014,1,986497,190906,1.0
-73.90449932884164,40.64587087207388,2014,1,1010752,174599,1.0
-73.9365078109152,40.69683879838116,2014,1,1001856,193160,1.0
-73.9774272647508,40.67855471195991,2014,1,990511,186493,1.0
-73.98617459931619,40.72640833559416,2014,5,988082,203927,1.0
-73.94317960505579,40.67124728303072,2014,1,1000012,183835,1.0
-73.87874784699692,40.64227014652197,2014,1,1017900,173296,1.0
-73.96499114951155,40.70880993054142,2014,1,993956,197517,1.0
-73.9132235448717,40.69014557263756,2014,1,1008315,190727,1.0
-73.92917251884576,40.693551774384815,2014,1,1003891,191964,1.0
-73.8753638682798,40.66951674225228,2014,1,1018825,183224,1.0
-73.88781436198506,40.65481752936474,2014,1,1015378,177864,1.0
-73.96118282679738,40.66443124914065,2014,1,995019,181349,1.0
-73.90620798775811,40.67108858849463,2014,1,1010268,183786,1.0
-73.94110218654905,40.705034369582044,2014,1,1000580,196145,2.0
-73.97028136310428,40.768023957509676,2014,5,992482,219090,1.0
-73.96692576443807,40.75707426383017,2014,1,993413,215101,1.0
-73.98967423907644,40.74972537356045,2014,1,987111,212422,3.0
-74.0067450482136,40.70971533876986,2014,1,982380,197845,1.0
-73.98571799535372,40.75262614880094,2014,1,988207,213479,1.0
-73.94187090137497,40.79961325433858,2014,1,1000344,230603,1.0
-73.98205631071323,40.746106860137104,2014,1,989222,211104,1.0
-73.97841238025032,40.72041533536001,2014,1,990234,201744,1.0
-73.85873885132179,40.67615636409144,2014,1,1023433,185650,1.0
-73.94984342759462,40.750118394094414,2014,1,998147,212569,1.0
-73.83975008144657,40.72131316375932,2014,1,1028670,202111,1.0
-73.92091035608289,40.660598110772995,2014,5,1006193,179960,1.0
-73.8168015524812,40.689999533444926,2014,1,1035055,190715,1.0
-73.81571859317017,40.69173250252585,2014,1,1035354,191347,1.0
-73.85757325421011,40.67837270752847,2014,1,1023755,186458,1.0
-73.84372349905146,40.68377566501727,2014,1,1027593,188433,1.0
-73.7500658450018,40.70082286854351,2014,1,1053551,194704,1.0
-73.8152793171424,40.692796771026885,2014,1,1035475,191735,1.0
-73.84469747568798,40.68357387021991,2014,1,1027323,188359,1.0
-73.8538955516583,40.73775662325343,2014,1,1024739,208095,1.0
-73.77845679793765,40.69524324792949,2014,1,1045684,192650,1.0
-73.77943543929227,40.69047195952234,2014,1,1045417,190911,1.0
-73.92287688641167,40.66495266703242,2014,5,1005646,181546,1.0
-73.80659224051432,40.68908528614224,2014,1,1037887,190388,3.0
-73.84655041415488,40.67744726854354,2014,1,1026813,186126,1.0
-73.81488620046791,40.683724652940775,2014,1,1035591,188430,1.0
-73.78770895118053,40.70020402631092,2014,1,1043114,194451,1.0
-73.85752347973144,40.74048396626962,2014,1,1023732,209087,1.0
-73.75794592768497,40.6035176074132,2014,1,1051464,159247,1.0
-73.86436354344093,40.75029648203015,2014,1,1021831,212659,1.0
-74.07618326841373,40.59634727678879,2014,1,963093,156551,1.0
-74.12660606130632,40.6362313304287,2014,1,949111,171098,1.0
-74.0711785331969,40.61366191978259,2014,1,964488,162858,1.0
-73.9887021882027,40.714186199402796,2014,5,987382,199474,1.0
-74.18136102562202,40.52884701401588,2014,1,933833,132002,1.0
-73.87158037277838,40.89712249574936,2014,1,1019753,266150,1.0
-73.88662355323656,40.81686118130992,2014,1,1015632,236902,1.0
-73.84360272870671,40.88899938964142,2014,1,1027493,263203,2.0
-73.88040440581112,40.82977978056824,2014,1,1017347,241611,1.0
-73.91252972331958,40.834211142466316,2014,1,1008455,243215,1.0
-73.91617361373046,40.83608574235367,2014,1,1007446,243897,1.0
-73.92013695486229,40.83393395566819,2014,1,1006350,243112,2.0
-73.85196113300016,40.869427022368626,2014,1,1025194,256068,1.0
-73.94864483853341,40.68034054747704,2014,1,998494,187147,1.0
-73.90703069080907,40.828278257510995,2014,6,1009979,241055,1.0
-73.8913806653553,40.86170061882347,2014,5,1014295,253237,1.0
-73.97905601847825,40.692704316389204,2014,1,990058,191648,1.0
-73.9254642118462,40.69142772526956,2014,1,1004920,191191,1.0
-73.86336007708854,40.66765038467126,2014,1,1022156,182549,1.0
-73.99696903778192,40.57527594812332,2014,1,985092,148865,1.0
-73.98512317917849,40.668600664099294,2014,1,988377,182866,1.0
-73.98713304932602,40.69549144281854,2014,1,987818,192663,1.0
-73.98396476237411,40.67396929059452,2014,1,988698,184822,1.0
-73.99524841162958,40.57472967387795,2014,1,985570,148666,2.0
-73.94262057192921,40.68413646689668,2014,1,1000164,188531,2.0
-73.89021382942683,40.68158693178108,2014,1,1014700,187616,2.0
-73.89437436514197,40.866067470333746,2014,5,1013465,254827,1.0
-73.89782745408155,40.66818845448676,2014,1,1012594,182732,1.0
-73.94159192809124,40.598888390289375,2014,1,1000470,157473,1.0
-73.96494452491389,40.67401172865386,2014,1,993974,184839,2.0
-73.89196028235362,40.671814436134234,2014,1,1014220,184055,1.0
-73.9606806706465,40.64188269310353,2014,1,995162,173134,1.0
-73.87849559284768,40.68185786631879,2014,1,1017950,187719,1.0
-73.93935200139492,40.682262855565725,2014,1,1001071,187849,1.0
-73.88065642224474,40.68121510559306,2014,1,1017351,187484,1.0
-73.98134545171791,40.69418139581524,2014,1,989423,192186,1.0
-73.90779627768309,40.66432673746516,2014,1,1009830,181322,1.0
-73.92275184895321,40.667096255439,2014,5,1005680,182327,1.0
-73.94395662472658,40.63887570720743,2014,1,999804,172041,3.0
-73.97375124395103,40.75749322251761,2014,1,991522,215253,1.0
-73.97010866417055,40.75062772461243,2014,1,992532,212752,1.0
-73.99717043448933,40.74964620394969,2014,1,985034,212393,1.0
-73.94220895612222,40.78881291159518,2014,1,1000253,226668,1.0
-73.93517567953964,40.79843493999009,2014,1,1002198,230175,1.0
-73.98379049838842,40.76799371317381,2014,1,988740,219078,2.0
-73.99084473298865,40.71523214369814,2014,1,986788,199855,1.0
-73.97083072504184,40.750120131406995,2014,1,992332,212567,2.0
-74.01466030246175,40.71674119263326,2014,1,980186,200405,1.0
-73.88196669632977,40.66814582686448,2014,5,1016994,182722,1.0
-73.94058869329331,40.7915211380603,2014,1,1000701,227655,1.0
-73.98076791573955,40.733607053011895,2014,1,989580,206550,2.0
-73.81364956994751,40.58950764144841,2014,1,1036007,154105,2.0
-73.91833770581243,40.757074769579354,2014,1,1006874,215110,1.0
-73.91228370651491,40.76041890846209,2014,1,1008550,216330,1.0
-73.86299267850143,40.75876790050758,2014,1,1022206,215746,2.0
-73.92003251540473,40.76448402402777,2014,1,1006402,217809,6.0
-73.87683799007124,40.75554473266532,2014,1,1018372,214566,1.0
-74.08016912106551,40.63809013283595,2014,1,962000,171760,1.0
-73.87830772964885,40.881614065902134,2014,1,1017901,260497,1.0
-73.735762857255,40.72346001346393,2014,5,1057492,202963,1.0
-73.87896400749203,40.88265224919739,2014,1,1017719,260875,1.0
-73.8382864786956,40.88143592841375,2014,1,1028968,260450,1.0
-73.90054364188073,40.84585821504293,2014,1,1011767,247462,1.0
-73.84512657271277,40.87761371698591,2014,1,1027079,259054,1.0
-73.8797732325563,40.88311694768893,2014,1,1017495,261044,1.0
-73.84774272052876,40.89107716462828,2014,1,1026347,263958,1.0
-73.9171046394693,40.81976084642871,2014,1,1007194,237949,3.0
-73.91496449233833,40.82642071846748,2014,1,1007784,240376,1.0
-73.839198606377,40.88109686085706,2014,1,1028716,260326,1.0
-74.01083587796985,40.64632996626836,2014,1,981243,174752,1.0
-73.89040590683999,40.64368992362565,2014,5,1014664,173809,1.0
-74.00740878113396,40.580345400613204,2014,1,982192,150712,1.0
-73.94681539376897,40.664153770716716,2014,1,999005,181250,3.0
-73.98732487131952,40.69184641144647,2014,1,987765,191335,1.0
-73.91645931066766,40.70353420392142,2014,1,1007413,195604,1.0
-73.96133619739766,40.648577445081415,2014,1,994979,175573,1.0
-73.93846075422795,40.63221953130672,2014,1,1001331,169617,1.0
-73.98043761127201,40.67880229279065,2014,1,989676,186583,1.0
-73.9602963217339,40.639856908996954,2014,1,995269,172396,1.0
-73.9532554459531,40.640169912862156,2014,1,997223,172511,1.0
-73.94022058869675,40.68666043537562,2014,1,1000829,189451,1.0
-73.94051891409079,40.845369750021966,2014,5,1000707,247274,1.0
-73.95886667251786,40.644368834046496,2014,1,995665,174040,1.0
-73.91696097296975,40.67141250173745,2014,1,1007285,183901,1.0
-73.93814717616996,40.69844812504042,2014,1,1001401,193746,1.0
-73.96166128467266,40.6535318869115,2014,1,994888,177378,1.0
-73.92796317963676,40.86163044917082,2014,1,1004176,253201,1.0
-73.98649567381857,40.74434533696606,2014,1,987992,210462,2.0
-73.95330159366861,40.81106669980576,2014,1,997177,234774,1.0
-73.9751785919097,40.74359413722802,2014,1,991128,210189,1.0
-73.99228967365111,40.72886546433461,2014,1,986387,204822,2.0
-73.97558264804469,40.76364459561135,2014,1,991014,217494,3.0
-73.90572247843106,40.85899323051657,2014,5,1010329,252246,1.0
-73.98375699919305,40.72772001355481,2014,1,988752,204405,1.0
-73.95219773032366,40.813934481730094,2014,1,997482,235819,1.0
-74.01092445342788,40.70311386042019,2014,1,981221,195440,1.0
-73.99213800655393,40.72997159059304,2014,1,986429,205225,1.0
-73.98038886093131,40.72198020147252,2014,1,989686,202314,1.0
-73.95437511332625,40.76801052247506,2014,1,996888,219087,1.0
-73.94419616733322,40.83499384164302,2014,1,999692,243493,1.0
-73.96179616788275,40.75783571596492,2014,1,994834,215379,2.0
-73.98932830251717,40.74634655666276,2014,1,987207,211191,1.0
-73.9459462022028,40.7804240729375,2014,1,999220,223611,1.0
-73.89706973595409,40.86253473374215,2014,5,1012721,253539,1.0
-74.00411745836641,40.74042380637785,2014,1,983109,209033,1.0
-73.76151011367864,40.76612587501159,2014,1,1050313,218487,1.0
-73.76199602491762,40.76754042662122,2014,1,1050177,219002,1.0
-73.88302301249819,40.74206621982222,2014,1,1016665,209653,1.0
-73.8350457999715,40.76064985263345,2014,1,1029947,216445,2.0
-73.91170429574905,40.76454107146284,2014,1,1008709,217832,1.0
-73.88118810364819,40.747051556504736,2014,1,1017171,211470,1.0
-73.86297998007943,40.747393642174714,2014,1,1022216,211602,1.0
-73.82136271077482,40.760110690186735,2014,1,1033738,216256,1.0
-73.87720842440933,40.75235573000721,2014,1,1018271,213404,1.0
-73.91195046513846,40.84320511912314,2014,5,1008612,246492,1.0
-73.86938644379335,40.75084574784894,2014,1,1020439,212857,1.0
-73.91698889632585,40.76483319834785,2014,1,1007245,217937,1.0
-73.9153999103854,40.74541295806176,2014,1,1007692,210862,1.0
-73.87667597666687,40.749473173645065,2014,1,1018420,212354,1.0
-74.1554878105717,40.591395312535745,2014,1,941066,154776,1.0
-73.8918197387251,40.85625279806816,2014,1,1014176,251252,1.0
-73.89135288360524,40.85436400322569,2014,1,1014306,250564,1.0
-73.89110894474739,40.85763820435183,2014,1,1014372,251757,1.0
-73.9183520756977,40.807190908869806,2014,1,1006853,233369,1.0
-73.89924926545825,40.84614528609575,2014,1,1012125,247567,1.0
-73.95212360289162,40.78138746239184,2014,6,997509,223961,1.0
-73.91247300287529,40.84161633025018,2014,5,1008468,245913,1.0
-73.88221945438855,40.880204607996596,2014,1,1016820,259982,1.0
-73.85632348159251,40.900351476224536,2014,1,1023969,267333,2.0
-73.91609895064859,40.81218743342152,2014,1,1007475,235190,1.0
-73.85071929878175,40.817020651037886,2014,1,1025570,236975,2.0
-73.92176931955545,40.70880513985902,2014,1,1005939,197523,1.0
-73.86023572100879,40.67064942092338,2014,1,1023021,183643,1.0
-73.89364391270091,40.66721301100785,2014,1,1013755,182378,1.0
-73.99824425041996,40.67750017481266,2014,1,984737,186108,1.0
-73.98917021911504,40.63096739750209,2014,1,987256,169155,1.0
-73.91534448028067,40.68679029670692,2014,1,1007728,189504,1.0
-73.88103596382359,40.66450254478177,2014,5,1017254,181395,1.0
-73.96886977341012,40.683122762104446,2014,1,992884,188158,3.0
-74.00733719877589,40.64968436816007,2014,1,982214,175974,1.0
-73.99415980464647,40.633067522293985,2014,1,985871,169920,1.0
-73.91018113094557,40.659969912831954,2014,1,1009170,179734,1.0
-73.91635960949282,40.656516146581495,2014,1,1007457,178474,1.0
-73.86991344382128,40.6750386927731,2014,1,1020334,185238,1.0
-74.00921762268287,40.64444169573849,2014,1,981692,174064,1.0
-73.91749365449708,40.69832263704547,2014,1,1007128,193705,2.0
-74.00850466560327,40.64856716100205,2014,1,981890,175567,1.0
-74.01374696977044,40.643527230172744,2014,1,980435,173731,1.0
-73.89005464553124,40.67535613855383,2014,5,1014747,185346,1.0
-73.94557633252477,40.663060769093384,2014,1,999349,180852,2.0
-73.88607501256223,40.68355091184304,2014,1,1015847,188333,1.0
-73.97109028450785,40.68427889046776,2014,1,992268,188579,1.0
-73.97973416551388,40.739475157587144,2014,1,989866,208688,1.0
-73.97647552472735,40.7397160762217,2014,1,990769,208776,4.0
-73.9890002571321,40.7659632200783,2014,1,987297,218338,1.0
-74.00104258345712,40.720387162149514,2014,1,983961,201733,1.0
-74.00025614257024,40.72198736089492,2014,1,984179,202316,1.0
-73.91000349594832,40.874454785393034,2014,1,1009139,257878,1.0
-73.9484886892001,40.826481737003235,2014,1,998506,240391,1.0
-73.94389956574504,40.71960222144877,2014,5,999801,201452,1.0
-73.99493171000175,40.76355100566736,2014,1,985654,217459,1.0
-73.99311003178634,40.71591574698642,2014,1,986160,200104,1.0
-73.99268601104801,40.76669635890106,2014,1,986276,218605,1.0
-73.94737073805675,40.7734805470777,2014,1,998827,221081,1.0
-73.95505648583715,40.764058362352024,2014,1,996700,217647,2.0
-73.94443322729389,40.83672861366778,2014,1,999626,244125,1.0
-73.93942699976394,40.806100529112456,2014,1,1001019,232967,1.0
-73.93099788348871,40.860150166110756,2014,1,1003337,252661,1.0
-74.00556590938729,40.71382156596805,2014,1,982707,199341,1.0
-73.8566754518052,40.743837003927176,2014,3,1023965,210309,1.0
-73.94077919074375,40.70322265863202,2014,5,1000670,195485,1.0
-73.86273680187645,40.73755066483682,2014,2,1022289,208016,1.0
-73.81811688987386,40.69426700017746,2014,2,1034687,192269,1.0
-73.80860331410916,40.69697164320217,2014,2,1037323,193260,1.0
-73.80474776099496,40.68972719396323,2014,3,1038398,190623,1.0
-73.86150994113741,40.73059398106583,2014,2,1022633,205482,1.0
-73.86105061372109,40.75188448863991,2014,3,1022748,213239,2.0
-73.85519663314267,40.751770233027635,2014,3,1024370,213200,3.0
-73.79362229151124,40.6947911062,2014,3,1041479,192475,1.0
-73.82857056173249,40.67765244592835,2014,3,1031800,186210,2.0
-74.16610680650349,40.638055746005385,2014,3,938149,171781,2.0
-73.91330642046128,40.88709935778433,2014,5,1008221,262484,1.0
-74.09067382113545,40.57035444988992,2014,3,959059,147085,1.0
-74.10381683941095,40.645372348771396,2014,3,955440,174420,1.0
-74.07951495654837,40.6424575431694,2014,3,962183,173351,1.0
-73.91504463814924,40.837229461062336,2014,3,1007758,244314,1.0
-73.89736956017785,40.82989493601177,2014,3,1012652,241647,1.0
-73.86566682437302,40.82886603294398,2014,3,1021426,241284,1.0
-73.8748741617888,40.830633009055695,2014,3,1018877,241924,1.0
-73.9057472174703,40.828782243364394,2014,3,1010334,241239,1.0
-73.84360272870671,40.88899938964142,2014,3,1027493,263203,1.0
-73.9244371185562,40.83725246523643,2014,3,1005159,244320,1.0
-73.91845926340582,40.87302285031264,2014,5,1006801,257354,1.0
-73.90532772191612,40.834098411618385,2014,3,1010448,243176,1.0
-73.92697851221887,40.668575706610596,2014,3,1004507,182865,2.0
-73.96437136694557,40.63343818655474,2014,3,994139,170057,1.0
-73.95038016129999,40.64974800736075,2014,3,998019,176001,1.0
-73.93518518537032,40.66996673559149,2014,3,1002230,183370,1.0
-73.9749327719422,40.677571566465446,2014,3,991203,186135,1.0
-73.92451615642828,40.66247796318323,2014,3,1005192,180644,2.0
-73.90851368075228,40.67739245221659,2014,3,1009626,186082,2.0
-73.89522205688199,40.64012618901447,2014,3,1013329,172509,1.0
-74.03676708668085,40.62027107009025,2014,3,974043,165260,1.0
-73.91278866068933,40.804840094002145,2014,5,1008394,232514,1.0
-73.92765889111743,40.692688975223234,2014,3,1004311,191650,1.0
-73.91940737790196,40.69339438799034,2014,3,1006599,191909,1.0
-73.86623843347074,40.67753771610775,2014,3,1021352,186150,1.0
-73.86572376033202,40.67889303647028,2014,3,1021494,186644,1.0
-73.95213703451012,40.66725770750535,2014,3,997528,182380,1.0
-73.97669020605908,40.67275760073347,2014,3,990716,184381,1.0
-73.95135646412955,40.640287151061074,2014,3,997750,172554,1.0
-73.88754123514363,40.65221795213991,2014,3,1015455,176917,1.0
-73.9370343921165,40.69295249502171,2014,3,1001711,191744,1.0
-73.8667814813881,40.66557659850863,2014,3,1021208,181792,2.0
-73.77173732956113,40.71031265369891,2014,5,1047533,198145,1.0
-73.86405560847093,40.66596865801913,2014,3,1021964,181936,1.0
-73.94622355934548,40.80808559086771,2014,3,999137,233689,3.0
-73.96000418829114,40.76655515656107,2014,3,995329,218556,1.0
